NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,시군구_구,주소_합치기,latitude,longitude
5452,서울특별시 송파구 가락동,Jan-96,96,1,우성,43.79,201810,9,"74,000",-,5,-,-,1986,송파대로32길 8,-,-,-,-,서울특별시 송파구 ,서울특별시 송파구  송파대로32길 8,37.4968570896254,127.117711388833
5453,서울특별시 송파구 거여동,362,362,0,현대1차,84.64,201810,9,"75,500",-,8,-,-,1992,오금로54길 10,-,-,-,-,서울특별시 송파구 ,서울특별시 송파구  오금로54길 10,37.4936148255753,127.141068384979
5454,서울특별시 서초구 서초동,1446-11,1446,11,현대슈퍼빌,153.93,201810,9,"159,000",-,3,-,-,2003,서초중앙로 15,-,-,-,-,서울특별시 서초구 ,서울특별시 서초구  서초중앙로 15,37.4830108887405,127.015641614311
5455,서울특별시 송파구 거여동,290,290,0,거여1단지,59.73,201810,9,"61,800",-,3,-,-,1997,양산로8길 8,-,-,-,-,서울특별시 송파구 ,서울특별시 송파구  양산로8길 8,37.4909161360666,127.144566964221
5456,서울특별시 강북구 번동,234,234,0,주공4단지,76.51,201810,9,"40,700",-,11,-,-,1991,오현로 207,-,-,-,-,서울특별시 강북구 ,서울특별시 강북구  오현로 207,37.6308935874817,127.038680261439
5457,서울특별시 도봉구 창동,823,823,0,금호어울림,84.99,201810,9,"68,700",-,15,-,-,2004,도봉로136가길 68,-,-,-,-,서울특별시 도봉구 ,서울특별시 도봉구  도봉로136가길 68,37.6569386303598,127.041517656669
5458,서울특별시 성북구 종암동,133,133,0,래미안세레니티,84.92,201810,9,"76,000",-,20,-,-,2009,종암로23길 35,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  종암로23길 35,37.5981647936001,127.029751253435
5459,서울특별시 성북구 종암동,130,130,0,아이파크종암동1차,59.93,201810,9,"54,500",-,5,-,-,2004,종암로21길 127,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  종암로21길 127,37.6028103185897,127.029324017807
5460,서울특별시 도봉구 도봉동,657,657,0,한양수자인,84.46,201810,9,"40,200",-,13,-,-,2010,마들로 724,-,-,-,-,서울특별시 도봉구 ,서울특별시 도봉구  마들로 724,37.6745440831023,127.047662295599
5461,서울특별시 도봉구 도봉동,641,641,0,서원,40.02,201810,9,"20,800",-,11,-,-,1996,마들로 684-19,-,-,-,-,서울특별시 도봉구 ,서울특별시 도봉구  마들로 684-19,37.6752145916118,127.048764988623
5462,서울특별시 도봉구 도봉동,30-1,30,1,한신,84.94,201810,9,"42,500",-,15,-,-,1995,마들로 859-19,-,-,-,-,서울특별시 도봉구 ,서울특별시 도봉구  마들로 859-19,37.6860418285068,127.046764720981
5463,서울특별시 노원구 월계동,18,18,0,한진한화그랑빌,114.97,201810,9,"73,000",-,3,-,-,2002,마들로 31,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  마들로 31,37.6187253727752,127.067084588448
5464,서울특별시 노원구 월계동,436,436,0,동신,71.83,201810,9,"39,000",-,3,-,-,1983,광운로2나길 30,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  광운로2나길 30,37.6161515398139,127.060726394761
5465,서울특별시 노원구 월계동,320-11,320,11,사슴3,49.5,201810,9,"32,000",-,7,-,-,1995,월계로55길 15,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  월계로55길 15,37.6323964230017,127.059849039082
5466,서울특별시 노원구 중계동,582,582,0,청암3단지(582),84.774,201810,9,"46,000",-,6,-,-,2003,덕릉로86길 70,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  덕릉로86길 70,37.6599355943851,127.078347390828
5467,서울특별시 성북구 하월곡동,222,222,0,월곡두산위브,59.855,201810,9,"49,500",-,14,-,-,2003,오패산로 46,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  오패산로 46,37.6074738406161,127.038709467417
5468,서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,53.16,201810,9,"25,800",-,6,-,-,1989,방학로 193,-,-,-,-,서울특별시 도봉구 ,서울특별시 도봉구  방학로 193,37.6609324564424,127.027892798566
5469,서울특별시 도봉구 방학동,701-15,701,15,거성학마을아파트,134.29,201810,9,"42,500",-,4,-,-,1994,도당로 116,-,-,-,-,서울특별시 도봉구 ,서울특별시 도봉구  도당로 116,37.6666197978974,127.039853975282
5470,서울특별시 노원구 공릉동,604-11,604,11,대동아파트,59.83,201810,9,"35,000",-,10,-,-,1999,동일로175길 38,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  동일로175길 38,37.6198871655597,127.072469740169
5471,서울특별시 노원구 공릉동,109,109,0,비선아파트,48.6,201810,9,"30,700",-,5,-,-,1999,화랑로51길 78,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  화랑로51길 78,37.6258183835065,127.087827761757
5472,서울특별시 노원구 공릉동,714,714,0,삼익4단지아파트,39.6,201810,9,"24,500",-,8,-,-,1994,동일로198가길 13,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  동일로198가길 13,37.6298024340719,127.07261882185
5473,서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,34.44,201810,9,"21,000",-,3,-,-,1994,섬밭로 123,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  섬밭로 123,37.628054057801,127.068573811877
5474,서울특별시 성북구 장위동,312,312,0,우방아파트,114.73,201810,9,"47,000",-,18,-,-,2001,화랑로 235,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  화랑로 235,37.6105429131678,127.055357426852
5475,서울특별시 노원구 하계동,284,284,0,청구,84.97,201810,9,"50,000",-,4,-,-,1988,공릉로 351,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  공릉로 351,37.6381251181875,127.06790995973
5476,서울특별시 노원구 하계동,251,251,0,하계1청구,84.6,201810,9,"53,000",-,15,-,-,1997,한글비석로 91,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  한글비석로 91,37.6398260592996,127.071167444837
5477,서울특별시 노원구 하계동,256-5,256,5,한신동성,112.24,201810,9,"72,800",-,8,-,-,1993,한글비석로 151,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  한글비석로 151,37.6413291057329,127.075618420021
5478,서울특별시 도봉구 쌍문동,388-33,388,33,한양1,79.2,201810,9,"44,800",-,1,-,-,1986,우이천로 304,-,-,-,-,서울특별시 도봉구 ,서울특별시 도봉구  우이천로 304,37.6451056858146,127.029811323587
5479,서울특별시 도봉구 쌍문동,100-2,100,2,성원팰리스,82.3,201810,9,"33,500",-,7,-,-,2004,도봉로109길 24,-,-,-,-,서울특별시 도봉구 ,서울특별시 도봉구  도봉로109길 24,37.6470301190113,127.032129893166
5480,서울특별시 강북구 번동,138,138,0,한솔솔파크,84.88,201810,9,"44,800",-,3,-,-,2005,오현로 180,-,-,-,-,서울특별시 강북구 ,서울특별시 강북구  오현로 180,37.6270422234363,127.039249659012
5481,서울특별시 강북구 미아동,1353,1353,0,에스케이북한산시티,84.71,201810,9,"56,800",-,25,-,-,2004,솔샘로 174,-,-,-,-,서울특별시 강북구 ,서울특별시 강북구  솔샘로 174,37.6176383628418,127.010599691076
5482,서울특별시 강북구 미아동,1353,1353,0,에스케이북한산시티,84.71,201810,9,"56,000",-,8,-,-,2004,솔샘로 174,-,-,-,-,서울특별시 강북구 ,서울특별시 강북구  솔샘로 174,37.6176383628418,127.010599691076
5483,서울특별시 강북구 미아동,1353,1353,0,에스케이북한산시티,114.85,201810,9,"65,000",-,18,-,-,2004,솔샘로 174,-,-,-,-,서울특별시 강북구 ,서울특별시 강북구  솔샘로 174,37.6176383628418,127.010599691076
5484,서울특별시 강북구 미아동,796,796,0,경남아너스빌,84.9134,201810,9,"50,500",-,5,-,-,2008,삼양로74길 8,-,-,-,-,서울특별시 강북구 ,서울특별시 강북구  삼양로74길 8,37.6291409466541,127.018351605002
5485,서울특별시 강북구 미아동,474,474,0,미아동부센트레빌,59.96,201810,9,"65,000",-,5,-,-,2006,숭인로7가길 37,-,-,-,-,서울특별시 강북구 ,서울특별시 강북구  숭인로7가길 37,37.6138958322777,127.026223409236
5486,서울특별시 노원구 상계동,1305,1305,0,동양엔파트,84.88,201810,9,"64,300",-,12,-,-,2003,상계로5길 12,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  상계로5길 12,37.6573543256891,127.064264260882
5487,서울특별시 노원구 상계동,1275,1275,0,청암1단지,84.8,201810,9,"53,000",-,11,-,-,2001,덕릉로112길 24,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  덕릉로112길 24,37.6659561373976,127.080079674155
5488,서울특별시 노원구 상계동,1078,1078,0,현대2차,83.33,201810,9,"33,500",-,1,-,-,1993,동일로231길 86,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  동일로231길 86,37.671735799494,127.049890428436
5489,서울특별시 노원구 상계동,458,458,0,한신3차,84.59,201810,9,"37,000",-,2,-,-,1990,한글비석로46가길 34,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  한글비석로46가길 34,37.6668186482777,127.067550390937
5490,서울특별시 노원구 상계동,670,670,0,상계주공9(고층),49.94,201810,9,"40,100",-,11,-,-,1988,노원로 532,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  노원로 532,37.6646207331385,127.059824240304
5491,서울특별시 노원구 상계동,670,670,0,상계주공9(고층),49.94,201810,9,"39,700",-,6,-,-,1988,노원로 532,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  노원로 532,37.6646207331385,127.059824240304
5492,서울특별시 노원구 상계동,720,720,0,상계주공6(고층),58.01,201810,9,"47,500",-,7,-,-,1988,노해로 508,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  노해로 508,37.6547035620655,127.066190974274
5493,서울특별시 노원구 상계동,624,624,0,상계주공16(고층),59.39,201810,9,"38,900",-,14,-,-,1988,동일로227길 86,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  동일로227길 86,37.6704100337173,127.052730034287
5494,서울특별시 노원구 상계동,652,652,0,상계주공11(고층),58.01,201810,9,"47,800",-,14,-,-,1988,동일로227길 25,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  동일로227길 25,37.6668967573625,127.056039185663
5495,서울특별시 양천구 신월동,491-1,491,1,신월대림,84.99,201810,9,"49,750",-,13,-,-,2001,오목로13길 7,-,-,-,-,서울특별시 양천구 ,서울특별시 양천구  오목로13길 7,37.5231887841754,126.845146593857
5496,서울특별시 강서구 염창동,244-2,244,2,삼성한마음,84.87,201810,9,"68,000",-,6,-,-,1995,양천로 637,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  양천로 637,37.5544411536489,126.868589079778
5497,서울특별시 강서구 방화동,619-7,619,7,AirPalace(619-7),14.1,201810,9,"9,500",-,8,-,-,2013,개화동로27가길 33,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  개화동로27가길 33,37.5627209818902,126.807522731364
5498,서울특별시 마포구 중동,392,392,0,마포중동현대,59.88,201810,9,"58,500",-,20,-,-,2001,성암로 91,-,-,-,-,서울특별시 마포구 ,서울특별시 마포구  성암로 91,37.5713163410379,126.906616371252
5499,서울특별시 마포구 망원동,507,507,0,신부파스카4차,84.62,201810,9,"64,000",-,4,-,-,2004,방울내로 43,-,-,-,-,서울특별시 마포구 ,서울특별시 마포구  방울내로 43,37.559306795509,126.900450761103
5500,서울특별시 강서구 공항동,1374,1374,0,공항동부센트레빌,84.99,201810,9,"60,000",-,6,-,-,2009,남부순환로 11,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  남부순환로 11,37.5611118589711,126.808165329292
5501,서울특별시 강서구 화곡동,1095,1095,0,그랜드아이파크,136.09,201810,9,"70,000",-,10,-,-,2010,화곡로 347,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  화곡로 347,37.5548351849155,126.85129237152
5502,서울특별시 마포구 도화동,82,82,0,우성,54.72,201810,9,"69,600",-,4,-,-,1991,삼개로 38,-,-,-,-,서울특별시 마포구 ,서울특별시 마포구  삼개로 38,37.5366629254706,126.947112538012
5503,서울특별시 강서구 염창동,293,293,0,한강동아,114.68,201810,9,"75,000",-,15,-,-,1998,양천로73길 80,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  양천로73길 80,37.5541585621641,126.874347280878
5504,서울특별시 강서구 마곡동,725-1,725,1,마곡힐스테이트,84.98,201810,9,"120,000",-,3,-,-,2017,마곡중앙3로 74,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  마곡중앙3로 74,37.5646967575896,126.818432855066
5505,서울특별시 강서구 염창동,255,255,0,무학,59.38,201810,9,"58,000",-,17,-,-,1999,양천로77길 45,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  양천로77길 45,37.5510149773126,126.876650179692
5506,서울특별시 서대문구 북가좌동,431,431,0,DMC한양,116.76,201810,9,"65,000",-,3,-,-,1987,응암로 28,-,-,-,-,서울특별시 서대문구 ,서울특별시 서대문구  응암로 28,37.5762716171408,126.909844105861
5507,서울특별시 서대문구 홍은동,463,463,0,동원베네스트,84.9772,201810,9,"49,500",-,2,-,-,2012,홍은중앙로1길 65,-,-,-,-,서울특별시 서대문구 ,서울특별시 서대문구  홍은중앙로1길 65,37.5984834346677,126.944456625497
5508,서울특별시 양천구 신월동,1047,1047,0,방주기픈샘2,84.99,201810,9,"39,500",-,2,-,-,2007,중앙로55길 59,-,-,-,-,서울특별시 양천구 ,서울특별시 양천구  중앙로55길 59,37.5255961625675,126.842483672273
5509,서울특별시 서대문구 북가좌동,431,431,0,DMC한양,65.34,201810,9,"45,000",-,6,-,-,1987,응암로 28,-,-,-,-,서울특별시 서대문구 ,서울특별시 서대문구  응암로 28,37.5762716171408,126.909844105861
5510,서울특별시 강서구 방화동,858,858,0,삼성꽃마을,84.41,201810,9,"53,000",-,10,-,-,1997,양천로18길 27,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  양천로18길 27,37.5724203713905,126.813531837991
5511,서울특별시 강서구 방화동,619-7,619,7,AirPalace(619-7),14.1,201810,9,"9,400",-,9,-,-,2013,개화동로27가길 33,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  개화동로27가길 33,37.5627209818902,126.807522731364
5512,서울특별시 양천구 신월동,1050,1050,0,디아이빌102동,83.79,201810,9,"26,500",-,4,-,-,2007,지양로17길 9,-,-,-,-,서울특별시 양천구 ,서울특별시 양천구  지양로17길 9,37.5229736541629,126.828474119729
5513,서울특별시 마포구 상암동,1655,1655,0,상암월드컵파크4단지,84.81,201810,9,"100,000",-,10,-,-,2006,상암산로1길 24,-,-,-,-,서울특별시 마포구 ,서울특별시 마포구  상암산로1길 24,37.5776672075953,126.889341666118
5514,서울특별시 마포구 창전동,444,444,0,서강예가,84.988,201810,9,"103,000",-,7,-,-,2007,독막로 145,-,-,-,-,서울특별시 마포구 ,서울특별시 마포구  독막로 145,37.5490268728869,126.929490110223
5515,서울특별시 마포구 상암동,1637,1637,0,상암월드컵파크2단지,59.84,201810,9,"75,000",-,9,-,-,2003,월드컵북로47길 46,-,-,-,-,서울특별시 마포구 ,서울특별시 마포구  월드컵북로47길 46,37.57488208914,126.890732633876
5516,서울특별시 동대문구 전농동,6,6,0,전농우성,115.56,201810,9,"61,000",-,3,-,-,1992,사가정로 190,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  사가정로 190,37.5773472429026,127.064386983555
5517,서울특별시 중랑구 면목동,715,715,0,늘푸른동아,114.73,201810,9,"59,500",-,17,-,-,2002,동일로 476,-,-,-,-,서울특별시 중랑구 ,서울특별시 중랑구  동일로 476,37.5736890471969,127.080369617106
5518,서울특별시 동대문구 휘경동,117,117,0,동양2차,84.984,201810,9,"51,500",-,1,-,-,2002,외대역동로 36,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  외대역동로 36,37.5924159916628,127.066176531248
5519,서울특별시 동대문구 휘경동,366,366,0,동일스위트리버,84.973,201810,9,"65,000",-,2,-,-,2007,한천로 300,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  한천로 300,37.5878393149576,127.068539279462
5520,서울특별시 동대문구 휘경동,366,366,0,동일스위트리버,59.732,201810,9,"50,000",-,4,-,-,2007,한천로 300,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  한천로 300,37.5878393149576,127.068539279462
5521,서울특별시 동대문구 휘경동,78,78,0,롯데,59.94,201810,9,"46,000",-,3,-,-,2000,망우로 95,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  망우로 95,37.5911848350701,127.06396320352
5522,서울특별시 중랑구 상봉동,May-81,81,5,한일써너스빌,84.602,201810,9,"62,500",-,3,-,-,2003,망우로 346,-,-,-,-,서울특별시 중랑구 ,서울특별시 중랑구  망우로 346,37.5974524780309,127.091369638781
5523,서울특별시 성북구 길음동,1285,1285,0,길음뉴타운7단지(두산위브),84.99,201810,9,"89,800",-,14,-,-,2010,길음로13길 22,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  길음로13길 22,37.6094417730405,127.019323702394
