school_id,address,latitude,longitude
7011513.0,서울특별시 동대문구 홍릉로15길 50,37.586048641672,127.041070321981
7011539.0,서울특별시 성북구 성북로8길 71,37.5941065881018,127.008215538987
7011540.0,서울특별시 강북구 인수봉로 39,37.6237648476803,127.012068855446
7011568.0,서울특별시 노원구 월계로45가길 9,37.6302844506448,127.049264552091
7021079.0,서울특별시 동대문구 경희대로 26,37.5939491407769,127.054890960564
7021122.0,서울특별시 동대문구 경희대로 26,37.5939491407769,127.054890960564
7031165.0,서울특별시 마포구 백범로1길 56,37.5549178201995,126.939295148137
7031170.0,서울특별시 은평구 갈현로29길 27,37.6203042094228,126.911993073275
7031172.0,서울특별시 은평구 연서로 117,37.6109458980893,126.914792838283
7031175.0,서울특별시 서대문구 북아현로11가길 7,37.5631767195176,126.954059321222
7031176.0,서울특별시 은평구 가좌로5길 5,37.5846402882465,126.921809482886
7031177.0,서울특별시 마포구 성미산로 51,37.559665162458,126.912928685692
7031202.0,서울특별시 마포구 마포대로 247,37.5564007056196,126.9565000215
7041099.0,서울특별시 금천구 탑골로10길 45,37.4519206711218,126.915824008297
7041214.0,서울특별시 구로구 오리로 1189,37.4888597347494,126.835176855592
7041274.0,서울특별시 구로구 오리로 1189,37.4888597347494,126.835176855592
7051109.0,서울특별시 도봉구 시루봉로 53,37.6562750160952,127.026703057445
7051170.0,서울특별시 노원구 한글비석로 506,37.6652515464657,127.062532889006
7051171.0,서울특별시 노원구 화랑로 815,37.643357369067,127.108850343184
7051172.0,서울특별시 도봉구 노해로49길 69,37.6533558400471,127.032427255133
7061092.0,서울특별시 용산구 청파로 263,37.5428998795519,126.969447523164
7061128.0,서울특별시 종로구 대학로 64,37.5775997032467,127.004295521787
7081439.0,서울특별시 양천구 목동동로 235,37.527009517428,126.873044206364
7121306.0,서울특별시 강북구 삼양로19길 141,37.6160412359101,127.014342650437
7121337.0,서울특별시 성북구 북악산로 870,37.597674141541,127.019187491701
7121338.0,서울특별시 성북구 북악산로 918,37.5946226781717,127.023128563512
7121339.0,서울특별시 강북구 도봉로13가길 19,37.6146818749027,127.02809331872
7130255.0,서울특별시 송파구 송파대로37길 95,37.4984115921213,127.102124196858
7130266.0,서울특별시 강동구 아리수로93다길 1,37.5743433210453,127.170774922577
7134093.0,서울특별시 성동구 마장로35나길 31,37.5683388716972,127.041605053834
7134102.0,서울특별시 광진구 워커힐로 32,37.5445751665695,127.098311399741
