school_id,school_name,address
7010125.0,경신고등학교,서울특별시 종로구 혜화로 74
7010125.0,경신고등학교,서울특별시 종로구 혜화로 74
7010126.0,경희고등학교,서울특별시 동대문구 경희대로 26
7010126.0,경희고등학교,서울특별시 동대문구 경희대로 26
7010126.0,경희고등학교,서울특별시 동대문구 경희대로 26
7010126.0,경희고등학교,서울특별시 동대문구 경희대로 26
7010127.0,경희여자고등학교,서울특별시 동대문구 경희대로 26
7010127.0,경희여자고등학교,서울특별시 동대문구 경희대로 26
7010127.0,경희여자고등학교,서울특별시 동대문구 경희대로 26
7010127.0,경희여자고등학교,서울특별시 동대문구 경희대로 26
7010131.0,광문고등학교,서울특별시 강동구 동남로 968
7010131.0,광문고등학교,서울특별시 강동구 동남로 968
7010131.0,광문고등학교,서울특별시 강동구 동남로 968
7010131.0,광문고등학교,서울특별시 강동구 동남로 968
7010132.0,광성고등학교,서울특별시 마포구 신수로8길 20
7010132.0,광성고등학교,서울특별시 마포구 신수로8길 20
7010132.0,광성고등학교,서울특별시 마포구 신수로8길 20
7010132.0,광성고등학교,서울특별시 마포구 신수로8길 20
7010132.0,광성고등학교,서울특별시 마포구 신수로8길 20
7010133.0,광신고등학교,서울특별시 관악구 광신길 141
7010133.0,광신고등학교,서울특별시 관악구 광신길 141
7010133.0,광신고등학교,서울특별시 관악구 광신길 141
7010133.0,광신고등학교,서울특별시 관악구 광신길 141
7010133.0,광신고등학교,서울특별시 관악구 광신길 141
7010134.0,광영고등학교,서울특별시 양천구 남부순환로30길 17
7010134.0,광영고등학교,서울특별시 양천구 남부순환로30길 17
7010134.0,광영고등학교,서울특별시 양천구 남부순환로30길 17
7010134.0,광영고등학교,서울특별시 양천구 남부순환로30길 17
7010135.0,광영여자고등학교,서울특별시 양천구 남부순환로30길 17
7010135.0,광영여자고등학교,서울특별시 양천구 남부순환로30길 17
7010135.0,광영여자고등학교,서울특별시 양천구 남부순환로30길 17
7010135.0,광영여자고등학교,서울특별시 양천구 남부순환로30길 17
7010136.0,남강고등학교,서울특별시 관악구 난곡로34길 80
7010136.0,남강고등학교,서울특별시 관악구 난곡로34길 80
7010136.0,남강고등학교,서울특별시 관악구 난곡로34길 80
7010136.0,남강고등학교,서울특별시 관악구 난곡로34길 80
7010137.0,단국대학교사범대학부속고등학교,서울특별시 강남구 도곡로64길 21
7010137.0,단국대학교사범대학부속고등학교,서울특별시 강남구 도곡로64길 21
7010137.0,단국대학교사범대학부속고등학교,서울특별시 강남구 도곡로64길 21
7010137.0,단국대학교사범대학부속고등학교,서울특별시 강남구 도곡로64길 21
7010138.0,대광고등학교,서울특별시 동대문구 안암로 6
7010138.0,대광고등학교,서울특별시 동대문구 안암로 6
7010138.0,대광고등학교,서울특별시 동대문구 안암로 6
7010138.0,대광고등학교,서울특별시 동대문구 안암로 6
7010139.0,대성고등학교,서울특별시 은평구 갈현로29길 51-24
