no,address,latitude,longitude
2023_21940,서울특별시 동대문구 답십리로56길 105,37.56777026,127.0584014
2023_21941,서울특별시 성동구 매봉길 50,37.54729891,127.0121894
2023_21942,서울특별시 성동구 금호로 140,37.55371603,127.021929
2023_21943,서울특별시 동대문구 전농로10길 20,37.57460947,127.0601291
2023_21944,서울특별시 성동구 왕십리로 410,37.56660293,127.0240825
2023_21945,서울특별시 성북구 정릉로 404,37.60429852,127.0287962
2023_21946,서울특별시 동대문구 사가정로 65,37.57550604,127.0496959
2023_21947,서울특별시 중구 마장로 58,37.56771654,127.0163481
2023_21948,서울특별시 중구 마른내로 127,37.56482834,127.0020073
2023_21949,서울특별시 동대문구 전농로10길 20,37.57460947,127.0601291
2023_21950,서울특별시 노원구 동일로191가길 59,37.62766279,127.0696059
2023_21951,서울특별시 광진구 구의강변로 42,37.53557909,127.092918
2023_21952,서울특별시 용산구 이촌로 174,37.52111314,126.9668044
2023_21953,서울특별시 마포구 월드컵북로47길 46,37.57488209,126.8907326
2023_21954,서울특별시 강서구 강서로56나길 37,37.56108007,126.8408477
2023_21955,서울특별시 서대문구 이화여대길 50-12,37.55945396,126.9465196
2023_21956,서울특별시 서대문구 홍은중앙로 149,37.60389429,126.947316
2023_21957,서울특별시 강서구 강서로 266,37.54826258,126.8409806
2023_21958,서울특별시 강서구 금낭화로24가길 6,37.57880183,126.8161708
2023_21959,서울특별시 마포구 월드컵북로47길 46,37.57488209,126.8907326
2023_21960,서울특별시 양천구 목동남로4길 2,37.5082875,126.8645355
2023_21961,서울특별시 은평구 연서로48길 11,37.6377915,126.936819
2023_21962,서울특별시 강동구 아리수로93가길 110,37.57378021,127.1731798
2023_21963,서울특별시 강동구 양재대로 1650,37.55437885,127.1459442
2023_21964,서울특별시 강동구 고덕로 333,37.55617709,127.1591765
2023_21965,서울특별시 송파구 송이로 88,37.49949103,127.118311
2023_21966,서울특별시 관악구 관악로40길 60,37.49331457,126.9607896
2023_21967,서울특별시 영등포구 영중로 154,37.53118834,126.9060668
2023_21968,서울특별시 영등포구 가마산로 315,37.49852058,126.8945593
2023_21969,서울특별시 동작구 사당로 90,37.49233562,126.9624478
2023_21970,서울특별시 동작구 서달로 91,37.50316562,126.958891
2023_21971,서울특별시 관악구 관악로 304,37.49205057,126.957711
2023_21972,서울특별시 강남구 삼성로64길 5,37.5004475,127.0605138
2023_21973,서울특별시 서초구 신반포로16길 15-20,37.50162244,126.9963386
2023_21974,서울특별시 강남구 언주로 123,37.48760335,127.0497551
2023_21975,서울특별시 금천구 금하로 816,37.44977863,126.9200208
2023_21976,서울특별시 강남구 광평로34길 55,37.48085608,127.0921723
2023_21977,서울특별시 서초구 서초대로74길 30,37.49509032,127.0268041
2023_21978,서울특별시 강남구 언주로 332,37.49822233,127.0473954
